id,name,crimes,current_status,Timestamp
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.39
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.42
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.85
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.89
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,2.89
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,2.92
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.92
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,2.95
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.95
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,2.99
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,3.02
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.05
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.09
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,3.15
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.59
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.62
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.65
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,3.95
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.11
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.20
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.24
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.28
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.36
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.40
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,4.80
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,4.84
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,4.90
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,4.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.97
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.00
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.04
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.30
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.54
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.54
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.57
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.60
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.64
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.64
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.67
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.67
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.70
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.70
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.74
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,5.74
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.90
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.11
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.14
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.21
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.24
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.27
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.31
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.31
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.34
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.34
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.37
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.37
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.41
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.41
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.44
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.44
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.47
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.47
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.51
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.51
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.54
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.54
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.61
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.61
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.64
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.67
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.71
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,6.74
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.91
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.94
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.01
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.04
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.11
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.14
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.21
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.24
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.27
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.31
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.31
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.34
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.34
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.37
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.37
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.41
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.41
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.44
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.44
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.47
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.47
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.51
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.54
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.57
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.57
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.61
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.61
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.64
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.64
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.67
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.67
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.71
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.71
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.74
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.74
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.77
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.77
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.81
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.81
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.84
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.84
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.87
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,7.87
