id,name,crimes,current_status,Timestamp
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.73
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.77
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.80
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.83
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.87
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.90
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.93
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,21.97
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.00
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.03
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.07
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.10
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.13
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.17
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.20
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.23
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.27
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.30
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.33
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.37
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.40
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.43
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.47
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.50
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.53
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.57
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.60
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.63
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.67
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.70
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.73
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.77
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.80
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.83
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.87
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.90
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.93
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,22.97
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.00
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.03
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.07
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.10
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.13
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.17
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.20
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.23
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.27
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.30
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.33
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.37
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.40
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.43
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.47
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.50
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.53
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.57
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.60
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.63
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.67
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.70
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.73
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.77
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,23.90
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.00
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.03
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.07
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.27
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.33
29b25032-950c-4d83-8b2f-089c6b7c15f6,gorab ,gorab,gorab,24.57
