id,name,crimes,current_status,Timestamp
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.80
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.83
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.87
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.90
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.93
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,4.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.00
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.10
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.13
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.20
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.23
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.30
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.33
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.37
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.40
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.43
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.47
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.50
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.53
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.57
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.60
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.63
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.67
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.70
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.73
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.77
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.80
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.83
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.87
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.90
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.93
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,5.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.00
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.10
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.13
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.20
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.23
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.30
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.33
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.37
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.40
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.43
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.47
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.50
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.53
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.57
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.60
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.63
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.67
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.70
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.73
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.77
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.80
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.83
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.87
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.90
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.93
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,6.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.00
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.10
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.13
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.20
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,7.23
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,10.50
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,12.97
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.00
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.07
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.10
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.13
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.17
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.20
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.23
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.30
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.63
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.67
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.73
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.77
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.80
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,13.93
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.00
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.03
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.27
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.30
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.33
f6e3943b-115b-4da7-bc89-8c6e0e760f01,dakss,dakss,dakss,14.37
